,ID,COMPANY,PROVINCE,geometry,index_right,Latitude,Longitude
4760,12315712,Ovintiv Canada ULC,BRITISH COLUMBIA,POINT (-120.42627798595628 55.46744814436264),0,55.46744814436264,-120.42627798595628
4763,12315715,Ovintiv Canada ULC,BRITISH COLUMBIA,POINT (-120.09722349007856 55.562413220523055),0,55.562413220523055,-120.09722349007856
4764,12315716,Ovintiv Canada ULC,BRITISH COLUMBIA,POINT (-120.0972229805542 55.56259210438994),0,55.56259210438994,-120.0972229805542
4765,12315717,Ovintiv Canada ULC,BRITISH COLUMBIA,POINT (-120.42617194401511 55.46761850240757),0,55.46761850240757,-120.42617194401511
4768,12315720,Ovintiv Canada ULC,BRITISH COLUMBIA,POINT (-120.12289488759328 55.6329852609276),0,55.6329852609276,-120.12289488759328
4770,12315722,Ovintiv Canada ULC,BRITISH COLUMBIA,POINT (-120.12273598714457 55.63298512685016),0,55.63298512685016,-120.12273598714457
4771,12315723,Murphy Oil Company Ltd.,BRITISH COLUMBIA,POINT (-120.15539406650271 55.55820269722538),0,55.55820269722538,-120.15539406650271
4772,12315724,Canadian Natural Resources Limited,BRITISH COLUMBIA,POINT (-121.92987682551126 56.233065958719614),0,56.233065958719614,-121.92987682551126
4773,12315725,PETRONAS Energy Canada Ltd.,BRITISH COLUMBIA,POINT (-122.0139054761449 56.89181175655658),0,56.89181175655658,-122.0139054761449
4774,12315726,PETRONAS Energy Canada Ltd.,BRITISH COLUMBIA,POINT (-122.14689938533365 56.42512815613423),0,56.42512815613423,-122.14689938533365
4775,12315727,PETRONAS Energy Canada Ltd.,BRITISH COLUMBIA,POINT (-122.5268608018521 57.178924646950215),0,57.178924646950215,-122.5268608018521
4776,12315728,Crew Energy Inc.,BRITISH COLUMBIA,POINT (-120.89574892423826 56.06069630831219),0,56.06069630831219,-120.89574892423826
4777,12315729,Crew Energy Inc.,BRITISH COLUMBIA,POINT (-120.89587158493568 56.06053026875159),0,56.06053026875159,-120.89587158493568
4781,12315733,PETRONAS Energy Canada Ltd.,BRITISH COLUMBIA,POINT (-122.24986072312433 56.99737108367391),0,56.99737108367391,-122.24986072312433
4783,12315735,ARC Resources Ltd.,BRITISH COLUMBIA,POINT (-120.23560959115231 55.83886924062964),0,55.83886924062964,-120.23560959115231
4784,12315736,ARC Resources Ltd.,BRITISH COLUMBIA,POINT (-120.23521023049807 55.83886925042374),0,55.83886925042374,-120.23521023049807
4785,12315737,Pacific Canbriam Energy Limited,BRITISH COLUMBIA,POINT (-122.04757748564124 56.38790317871266),0,56.38790317871266,-122.04757748564124
4788,12315740,PETRONAS Energy Canada Ltd.,BRITISH COLUMBIA,POINT (-122.31810816425572 56.998070418118736),0,56.998070418118736,-122.31810816425572
4795,12315747,Ovintiv Canada ULC,BRITISH COLUMBIA,POINT (-120.6691238037913 55.87283731653251),0,55.87283731653251,-120.6691238037913
4796,12315748,Ovintiv Canada ULC,BRITISH COLUMBIA,POINT (-120.6688840118459 55.87283726763217),0,55.87283726763217,-120.6688840118459
4797,12315749,Murphy Oil Company Ltd.,BRITISH COLUMBIA,POINT (-120.60603640758603 55.69825460646498),0,55.69825460646498,-120.60603640758603
4798,12315750,Murphy Oil Company Ltd.,BRITISH COLUMBIA,POINT (-120.606035538018 55.698164706784596),0,55.698164706784596,-120.606035538018
4799,12315751,ARC Resources Ltd.,BRITISH COLUMBIA,POINT (-120.30893211107912 55.8292885299448),0,55.8292885299448,-120.30893211107912
4800,12315752,ARC Resources Ltd.,BRITISH COLUMBIA,POINT (-120.30892841613279 55.82906462638732),0,55.82906462638732,-120.30892841613279
4803,12315755,Canadian Natural Resources Limited,BRITISH COLUMBIA,POINT (-120.353579216327 55.319038117868985),0,55.319038117868985,-120.353579216327
4805,12315757,Canadian Natural Resources Limited,BRITISH COLUMBIA,POINT (-120.93140471437249 56.079691294566366),0,56.079691294566366,-120.93140471437249
4808,12315760,Canadian Natural Resources Limited,BRITISH COLUMBIA,POINT (-120.9380153071512 56.05841007770489),0,56.05841007770489,-120.9380153071512
4809,12315761,Tourmaline Oil Corp.,BRITISH COLUMBIA,POINT (-121.84604064596978 57.52525689474409),0,57.52525689474409,-121.84604064596978
4810,12315762,Shell Canada Limited,BRITISH COLUMBIA,POINT (-120.90912751209632 55.83105233245759),0,55.83105233245759,-120.90912751209632
4813,12315765,Crew Energy Inc.,BRITISH COLUMBIA,POINT (-120.89606424852302 56.06384657158085),0,56.06384657158085,-120.89606424852302
4816,12315768,Crew Energy Inc.,BRITISH COLUMBIA,POINT (-121.13649771113776 56.127597286966214),0,56.127597286966214,-121.13649771113776
4822,12315774,Shell Canada Limited,BRITISH COLUMBIA,POINT (-120.7833480053043 55.95066653819638),0,55.95066653819638,-120.7833480053043
4823,12315775,Shell Canada Limited,BRITISH COLUMBIA,POINT (-120.78334861010148 55.950936175426726),0,55.950936175426726,-120.78334861010148
4833,12315785,ARC Resources Ltd.,BRITISH COLUMBIA,POINT (-120.13760248982966 55.84029514887786),0,55.84029514887786,-120.13760248982966
4834,12315786,ARC Resources Ltd.,BRITISH COLUMBIA,POINT (-120.13720312459876 55.840294839622715),0,55.840294839622715,-120.13720312459876
4835,12315787,Murphy Oil Company Ltd.,BRITISH COLUMBIA,POINT (-120.53280735188656 55.682380687528976),0,55.682380687528976,-120.53280735188656
4836,12315788,Murphy Oil Company Ltd.,BRITISH COLUMBIA,POINT (-120.53296635467137 55.682382086780585),0,55.682382086780585,-120.53296635467137
4838,12315790,ConocoPhillips Canada Resources Corp.,BRITISH COLUMBIA,POINT (-121.57828050019822 56.75729731116256),0,56.75729731116256,-121.57828050019822
4839,12315791,ARC Resources Ltd.,BRITISH COLUMBIA,POINT (-120.17320791654402 55.87107631875952),0,55.87107631875952,-120.17320791654402
4840,12315792,Shell Canada Limited,BRITISH COLUMBIA,POINT (-120.74311453732096 55.97090943924109),0,55.97090943924109,-120.74311453732096
4841,12315793,Shell Canada Limited,BRITISH COLUMBIA,POINT (-120.7430323024994 55.97086299520095),0,55.97086299520095,-120.7430323024994
4842,12315794,Shell Canada Limited,BRITISH COLUMBIA,POINT (-120.74307261930774 55.97088620285407),0,55.97088620285407,-120.74307261930774
4844,12315796,Shell Canada Limited,BRITISH COLUMBIA,POINT (-120.74315490632564 55.97093174876517),0,55.97093174876517,-120.74315490632564
4845,12315797,ARC Resources Ltd.,BRITISH COLUMBIA,POINT (-120.17320572521793 55.87084254960504),0,55.87084254960504,-120.17320572521793
4846,12315798,PETRONAS Energy Canada Ltd.,BRITISH COLUMBIA,POINT (-122.25075027019773 56.99760450970625),0,56.99760450970625,-122.25075027019773
4848,12315800,Canadian Natural Resources Limited,BRITISH COLUMBIA,POINT (-120.34721176555995 55.32777331317743),0,55.32777331317743,-120.34721176555995
4850,12315802,Shell Canada Limited,BRITISH COLUMBIA,POINT (-120.75786226664158 55.95484018328424),0,55.95484018328424,-120.75786226664158
4851,12315803,Ovintiv Canada ULC,BRITISH COLUMBIA,POINT (-120.63441277724779 55.85487838737075),0,55.85487838737075,-120.63441277724779
4852,12315804,PETRONAS Energy Canada Ltd.,BRITISH COLUMBIA,POINT (-122.22352964113304 56.96237823398054),0,56.96237823398054,-122.22352964113304
4855,12315807,ARC Resources Ltd.,BRITISH COLUMBIA,POINT (-120.16032931591313 55.883908432037046),0,55.883908432037046,-120.16032931591313
4856,12315808,ARC Resources Ltd.,BRITISH COLUMBIA,POINT (-120.15992949972983 55.88390819226649),0,55.88390819226649,-120.15992949972983
4857,12315809,PETRONAS Energy Canada Ltd.,BRITISH COLUMBIA,POINT (-122.20398754475593 56.93926050647764),0,56.93926050647764,-122.20398754475593
4858,12315810,PETRONAS Energy Canada Ltd.,BRITISH COLUMBIA,POINT (-122.63752403269986 57.11583232933811),0,57.11583232933811,-122.63752403269986
4877,12315829,Canadian Natural Resources Limited,BRITISH COLUMBIA,POINT (-121.34160463767611 57.39432668414371),0,57.39432668414371,-121.34160463767611
4878,12315830,Canadian Natural Resources Limited,BRITISH COLUMBIA,POINT (-121.318734094559 57.38621048119479),0,57.38621048119479,-121.318734094559
4879,12315831,Canadian Natural Resources Limited,BRITISH COLUMBIA,POINT (-121.35541590562264 57.40351382275071),0,57.40351382275071,-121.35541590562264
4885,12315837,Canadian Natural Resources Limited,BRITISH COLUMBIA,POINT (-121.01697655115237 57.706602558430276),0,57.706602558430276,-121.01697655115237
4886,12315838,Canadian Natural Resources Limited,BRITISH COLUMBIA,POINT (-121.07073308927703 57.700684950403726),0,57.700684950403726,-121.07073308927703
4889,12315841,Ovintiv Canada ULC,BRITISH COLUMBIA,POINT (-120.2353469325668 55.59114204395679),0,55.59114204395679,-120.2353469325668
4892,12315844,Cenovus Energy Inc.,BRITISH COLUMBIA,POINT (-120.47814686341677 55.23924923370704),0,55.23924923370704,-120.47814686341677
4897,12315849,Tourmaline Oil Corp.,BRITISH COLUMBIA,POINT (-120.73855198830601 55.806578199993695),0,55.806578199993695,-120.73855198830601
4901,12315853,Shell Canada Limited,BRITISH COLUMBIA,POINT (-120.7431967723359 55.9709558832287),0,55.9709558832287,-120.7431967723359
4902,12315854,Canadian Natural Resources Limited,BRITISH COLUMBIA,POINT (-120.32686480718382 55.29949590716479),0,55.29949590716479,-120.32686480718382
4905,12315857,Ovintiv Canada ULC,BRITISH COLUMBIA,POINT (-120.64827708346155 55.88074907457144),0,55.88074907457144,-120.64827708346155
4909,12315861,Ovintiv Canada ULC,BRITISH COLUMBIA,POINT (-120.64827724304462 55.880614258789926),0,55.880614258789926,-120.64827724304462
4911,12315863,ARC Resources Ltd.,BRITISH COLUMBIA,POINT (-120.25977581907472 55.83194303839297),0,55.83194303839297,-120.25977581907472
4912,12315864,Murphy Oil Company Ltd.,BRITISH COLUMBIA,POINT (-120.52758684948303 55.69292692802362),0,55.69292692802362,-120.52758684948303
4920,12315872,ARC Resources Ltd.,BRITISH COLUMBIA,POINT (-120.37349420987356 55.97149736240024),0,55.97149736240024,-120.37349420987356
4921,12315873,Crew Energy Inc.,BRITISH COLUMBIA,POINT (-120.63913492908632 56.061082134707235),0,56.061082134707235,-120.63913492908632
4923,12315875,PETRONAS Energy Canada Ltd.,BRITISH COLUMBIA,POINT (-122.34494258010828 57.06122079413357),0,57.06122079413357,-122.34494258010828
4924,12315876,PETRONAS Energy Canada Ltd.,BRITISH COLUMBIA,POINT (-122.34458725267069 57.06154773755964),0,57.06154773755964,-122.34458725267069
4925,12315877,ConocoPhillips Canada Resources Corp.,BRITISH COLUMBIA,POINT (-121.58309250117566 56.60141399739172),0,56.60141399739172,-121.58309250117566
4926,12315878,ARC Resources Ltd.,BRITISH COLUMBIA,POINT (-120.42625904303513 55.95214892448756),0,55.95214892448756,-120.42625904303513
4927,12315879,ARC Resources Ltd.,BRITISH COLUMBIA,POINT (-120.42625804873781 55.95259832276738),0,55.95259832276738,-120.42625804873781
4928,12315880,Tourmaline Oil Corp.,BRITISH COLUMBIA,POINT (-120.34733775652475 55.961260706409064),0,55.961260706409064,-120.34733775652475
